pre_speed_mean,post_speed_mean,speed_change
63.903333333333336,60.3375,-3.5658333333333374
43.19833333333333,44.20250000000001,1.004166666666677
63.721666666666664,64.12249999999999,0.40083333333332405
60.54583333333333,56.20666666666667,-4.339166666666657
61.923333333333346,54.6275,-7.2958333333333485
49.34,59.482499999999995,10.142499999999991
47.335,62.09083333333333,14.755833333333328
64.07833333333333,63.833333333333336,-0.24499999999999744
63.75666666666666,64.13416666666667,0.37750000000001194
11.163333333333334,10.774166666666666,-0.389166666666668
66.67666666666666,64.79,-1.886666666666656
11.564166666666665,0.0,-11.564166666666665
65.23833333333334,66.165,0.9266666666666623
24.893333333333334,23.385,-1.5083333333333329
64.8575,63.04083333333333,-1.81666666666667
51.30416666666667,60.20083333333333,8.896666666666661
55.123333333333335,63.31166666666667,8.188333333333333
0.0,0.0,0.0
59.44333333333333,59.63833333333334,0.1950000000000145
51.887499999999996,47.70666666666667,-4.180833333333325
59.219166666666666,61.80416666666667,2.585000000000001
22.007499999999997,33.17916666666667,11.17166666666667
36.03333333333334,41.145,5.111666666666665
57.199999999999996,57.695,0.49500000000000455
25.69333333333333,25.016666666666666,-0.6766666666666659
65.6175,65.90333333333334,0.28583333333332916
66.14166666666667,66.535,0.39333333333333087
55.122499999999995,22.36583333333333,-32.75666666666666
57.703333333333326,16.92083333333333,-40.7825
64.43166666666667,63.375,-1.056666666666672
59.16333333333333,57.84,-1.3233333333333235
57.81083333333333,56.1825,-1.6283333333333303
43.362500000000004,33.913333333333334,-9.44916666666667
59.91083333333333,61.971666666666664,2.060833333333335
51.859166666666674,25.492499999999996,-26.366666666666678
19.785,18.246666666666666,-1.538333333333334
50.524166666666666,47.01416666666666,-3.510000000000005
64.91583333333332,67.21916666666665,2.3033333333333275
13.76,38.9025,25.142500000000005
21.70583333333333,20.769166666666667,-0.9366666666666639
65.4175,65.39999999999999,-0.017500000000012506
61.639166666666675,61.8175,0.17833333333332746
64.81916666666666,65.70166666666667,0.8825000000000074
57.93666666666667,65.84416666666668,7.907500000000013
49.34,59.482499999999995,10.142499999999991
,,
50.095000000000006,57.66166666666667,7.566666666666663
62.346666666666664,60.910833333333336,-1.4358333333333277
65.3425,64.29083333333332,-1.0516666666666765
18.066666666666666,18.115,0.04833333333333201
21.637500000000003,21.439999999999998,-0.19750000000000512
31.745833333333337,20.995833333333334,-10.750000000000004
24.514999999999997,15.003333333333332,-9.511666666666665
56.94083333333333,47.205000000000005,-9.735833333333325
29.918333333333333,30.8125,0.894166666666667
45.73416666666666,38.67250000000001,-7.061666666666653
65.66833333333334,66.2675,0.5991666666666617
25.021666666666665,43.61333333333334,18.591666666666672
61.620000000000005,61.40083333333333,-0.2191666666666734
63.85833333333333,65.4225,1.5641666666666723
58.895833333333336,57.58583333333333,-1.3100000000000023
64.59166666666667,67.21916666666665,2.6274999999999835
66.57416666666667,65.815,-0.7591666666666725
63.466666666666676,61.915,-1.5516666666666765
24.983333333333338,9.541666666666666,-15.441666666666672
0.0,18.695833333333333,18.695833333333333
10.441666666666668,10.183333333333335,-0.25833333333333286
22.05333333333333,28.05,5.99666666666667
58.237500000000004,59.094166666666666,0.856666666666662
64.0,59.337500000000006,-4.662499999999994
64.36666666666666,64.07583333333334,-0.2908333333333246
64.61500000000001,64.75583333333333,0.14083333333331893
63.520833333333336,63.46583333333333,-0.05500000000000682
39.3725,51.36166666666667,11.98916666666667
65.295,63.36083333333334,-1.9341666666666626
64.93333333333334,64.24833333333333,-0.6850000000000023
59.97,57.57333333333332,-2.3966666666666754
66.45333333333333,65.07499999999999,-1.3783333333333445
65.67,64.69250000000001,-0.977499999999992
60.79083333333333,59.925000000000004,-0.8658333333333275
62.876666666666665,62.45416666666667,-0.4224999999999923
66.4775,67.65583333333333,1.1783333333333275
12.383333333333335,7.264166666666667,-5.1191666666666675
62.87,63.28916666666667,0.41916666666666913
49.34,59.482499999999995,10.142499999999991
58.44166666666667,20.996666666666666,-37.44500000000001
22.50916666666667,22.660833333333333,0.15166666666666373
59.222727272727276,58.36166666666666,-0.8610606060606187
33.93083333333333,52.17636363636363,18.2455303030303
64.19583333333334,64.0225,-0.17333333333334622
19.785,17.360833333333332,-2.424166666666668
46.005,31.390833333333333,-14.61416666666667
61.07083333333333,60.42083333333334,-0.6499999999999915
46.7,58.47666666666666,11.776666666666657
64.27,57.90333333333333,-6.366666666666667
53.464999999999996,57.32833333333334,3.863333333333344
54.74666666666667,55.471666666666664,0.7249999999999943
31.0425,25.394166666666667,-5.648333333333333
35.468333333333334,37.99916666666667,2.5308333333333337
18.065833333333334,21.27416666666667,3.2083333333333357
67.34166666666665,67.16833333333334,-0.1733333333333178
39.28666666666667,36.759166666666665,-2.5275000000000034
52.748333333333335,49.77666666666667,-2.971666666666664
54.62583333333333,52.77666666666667,-1.8491666666666617
66.58454545454546,65.66999999999999,-0.9145454545454754
66.01833333333333,51.98833333333334,-14.029999999999994
53.23333333333334,54.75699999999999,1.5236666666666494
64.55166666666666,66.31666666666666,1.7650000000000006
24.765833333333333,47.33916666666667,22.573333333333338
57.79083333333333,55.98833333333334,-1.8024999999999949
67.54333333333334,66.41916666666667,-1.1241666666666674
40.16916666666666,39.73083333333334,-0.43833333333332547
20.816666666666666,20.656666666666666,-0.16000000000000014
48.57166666666666,59.7125,11.14083333333334
,,
57.59416666666667,56.78583333333333,-0.8083333333333442
64.27749999999999,66.37333333333333,2.0958333333333456
21.198333333333334,28.48,7.281666666666666
64.0625,64.37166666666667,0.3091666666666697
18.86916666666667,53.718333333333334,34.84916666666666
48.92833333333332,43.29916666666666,-5.629166666666663
,,
39.99666666666666,38.24583333333333,-1.7508333333333326
62.604166666666664,63.99416666666665,1.3899999999999864
60.02,38.82,-21.200000000000003
52.80333333333332,51.26083333333333,-1.5424999999999898
52.06333333333334,41.755,-10.308333333333337
34.440000000000005,50.17916666666667,15.739166666666662
59.665,58.05833333333334,-1.606666666666662
52.657500000000006,60.91750000000001,8.260000000000005
52.04666666666666,53.53,1.4833333333333414
55.19333333333333,50.52333333333333,-4.669999999999995
49.49333333333333,46.110833333333325,-3.3825000000000074
63.402499999999996,60.945833333333326,-2.4566666666666706
,,
